product_id,name,in_store,embellishment_type,fabric,fit,graphic_type,origin,season_code,vendor,color_code,single_sku_catalog_entry,catalog,category,subcategory,current_price
78788390,Hudson University 6x6 Magnet,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,"Stockdale Technologies, Inc",,78788391,Gifts & Collectibles,School Accessories,,6.95
78788392,Hudson University Alumni 11 oz. Mug,TRUE,Screen Print,,,Alumni,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Matte Black,78788393,Gifts & Collectibles,Drinkware,,9.95
78788396,Hudson University Keychain Bottle Opener,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Black/Gold,78788397,Gifts & Collectibles,School Accessories,,9.95
78788398,Hudson University Plush Animal,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Mascot Factory,,,Gifts & Collectibles,Kids & Baby,,12
78788401,Hudson University 48 count Tissue Packet,TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,Worthy Promo Products,,78788402,Gifts & Collectibles,Tailgate & Spirit,,2.5
78788419,Hudson University Pilot Pen,FALSE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Black,78788420,Gifts & Collectibles,Office & Travel,,2.95
78788425,Hudson University Titans 14 oz. Mug,TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,78788426,Gifts & Collectibles,Drinkware,,12
78788427,Hudson University Round Keychain,FALSE,Other Embellishment,,,Official Seal,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Silver,78788428,Gifts & Collectibles,School Accessories,,9.95
78788429,Hudson University Reverse Weave Hooded Sweatshirt,TRUE,Screen Print,82% Cotton/18% Polyester,,Official Seal,Imported,Basic Non-Seasonal,Champion Products,Silver Grey,,Clothing & Accessories,Men,Sweatshirts,74
78788435,Hudson University Women's Hooded Sweatshirt,TRUE,Tackle Twill Applique,57% Cotton/43% Polyester,Athletic,Straight,Imported,Basic Non-Seasonal,Champion Products,Granite Heather,,Clothing & Accessories,Women,Sweatshirts,56
78788501,Hudson University Women's Relaxed Fit 1/4 Zip Top,TRUE,Embroidered/Sewn,88% Polyester/12% Spandex,Classic,Wordmark,Imported,Fall,Cutter & Buck,,,Clothing & Accessories,Women,Outerwear,59.99
78788508,Hudson University Women's Relaxed Fit Jacket,TRUE,Embroidered/Sewn,100% Polyester,Classic,Wordmark,Imported,Fall,Cutter & Buck,,,Clothing & Accessories,Women,Outerwear,89.99
78788615,Hudson University Infant Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,INFANT,Trend/Fashion Graphic,Imported,Spring,Garb,,,Clothing & Accessories,Kids,Infant & Toddler,9.99
78791074,Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78791075,Electronics,Cell Phones,Phone Cases,59.95
78791078,Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XS MAX,TRUE,,,,,,Basic Non-Seasonal,Branded Logistics LLC,,78791079,Electronics,Cell Phones,Phone Cases,59.95
78807887,Hudson University Business Card Holder,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Brass,78807888,Gifts & Collectibles,Office & Travel,,30
78807894,Hudson University Adjustable Snapback Cap,TRUE,Embroidered/Sewn,100% Polyester,,Straight,Imported,Basic Non-Seasonal,Zephyr Graf-X,White/Maroon,78807895,Clothing & Accessories,Men,Hats,30
78807916,White Hudson University Coaches Adjustable Visor,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Fall,Adidas,White,103000000,Clothing & Accessories,Men,Hats,28
78827638,Hudson University 16 oz. Mug Combo,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Nordic,Grey,78827639,Gifts & Collectibles,Drinkware,,14
78833263,Hudson University 24 oz. Straw Tumbler,TRUE,Etched/Engraved,,,Straight,Imported,Basic Non-Seasonal,LXG,Burgundy,78833264,Gifts & Collectibles,Drinkware,,16
78838167,Hudson University Titans Scout Jacket,TRUE,Embroidered/Sewn,100% Polyester,,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,Outerwear,82
78840446,Hudson University 1/4 Zip Lammie,TRUE,Embroidered/Sewn,100% Polyester,,Mascot,Imported,Basic Non-Seasonal,Johnnie-O,White,78840448,Clothing & Accessories,Men,Sweatshirts,125
78853147,Hudson University Youth Brother Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Youth,Wordmark,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,18
78981892,Hudson University H2Go Titan 20 oz. Sports Bottle,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Maroon,78981893,Gifts & Collectibles,Drinkware,,34
79026200,Hudson University Titans 1/4 Zip Powerblend Jacket,TRUE,Screen Print,50% Cotton/50% Polyester,,Mascot,Imported,Basic Non-Seasonal,Champion Products,Granite Heather,,Clothing & Accessories,Men,Sweatshirts,54
79041367,Hudson University iPhone Case,TRUE,,,,,Imported,Basic Non-Seasonal,Centon Electronics Inc,,79041368,Electronics,Cell Phones,Phone Cases,20
79041369,Hudson University 6/7/8 Slim Iphone Case,TRUE,,,,,Imported,Basic Non-Seasonal,Centon Electronics Inc,,79041370,Electronics,Cell Phones,Phone Cases,20
79041371,Hudson University 6/7/8 Slim Iphone Case,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Centon Electronics Inc,,79041372,Electronics,Cell Phones,Phone Cases,20
79041373,Hudson University Titans 6/7/8 Slim Iphone Case,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Centon Electronics Inc,,79041374,Electronics,Cell Phones,Phone Cases,20
79076816,Hudson University Color Shock Decal,TRUE,Decal,,,Wordmark,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,Clear,79076817,Gifts & Collectibles,Auto Accessories,,6.95
79080022,Hudson University Camp Shirt,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,,Wordmark,Imported,Fall,Colosseum Athletics,Maroon,,Clothing & Accessories,Men,Sweaters & Woven Shirts,47.99
79080028,Hudson University Vest,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Johnnie-O,Steel,,Clothing & Accessories,Men,Polos,155
79080087,Hudson University Woven Long Sleeve Shirt,TRUE,Embroidered/Sewn,100% Cotton,,Wordmark,Imported,Fall,Johnnie-O,,,Clothing & Accessories,Men,Sweaters & Woven Shirts,130
79083404,"Hudson University 13"" Leather Laptop Sleeve",TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Centon Electronics Inc,,79083405,Electronics,Cell Phones,Phone Cases,50
79096963,Hudson University Titans Toddler Girl's Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,TODDLER,Mascot,Imported,Basic Non-Seasonal,Garb,,,Clothing & Accessories,Kids,Infant & Toddler,14.99
79097090,Hudson University Woven Short Sleeve Top,TRUE,Embroidered/Sewn,100% Silk,,Wordmark,Imported,Fall,Tommy Bahama Group,Maroon Berry,,Clothing & Accessories,Men,Sweaters & Woven Shirts,125
79097104,Hudson University Printed Shorts,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Fall,Tommy Bahama Group,Maroon Berry,,Clothing & Accessories,Men,Shorts & Pants,94.5
79097129,Hudson University Mom Keychain,TRUE,Other Embellishment,,,Mom,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Silver,79097130,Gifts & Collectibles,School Accessories,,9.95
79097133,Hudson University Dad Keychain,TRUE,Other Embellishment,,,Dad,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Silver,79097134,Gifts & Collectibles,School Accessories,,9.95
79097145,Hudson University 15 oz. Mug,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,White,79111620,Gifts & Collectibles,Drinkware,,11.95
79106418,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Official Seal,Imported,Graduation,Champion Products,Maroon,79106421,Clothing & Accessories,Men,T-Shirts & Tanks,14.99
79124117,Hudson University Stadium Hooded Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Oatmeal,,Clothing & Accessories,Men,Sweatshirts,74
79165843,Hudson University Women's Relaxed Fit 3/4 Sleve Shirt,TRUE,Embroidered/Sewn,100% Cotton,Classic,Wordmark,Imported,Fall,Tommy Bahama Group,Maroon Berry,79165844,Clothing & Accessories,Women,T-Shirts & Tanks,80
79165850,Hudson University Women's Relaxed Fit Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Modal,Classic,Wordmark,Imported,Spring,Tommy Bahama Group,White,,Clothing & Accessories,Women,T-Shirts & Tanks,80
79165857,Hudson University Women's Relaxed Fit Sleeveless Breezer Shirt,TRUE,Embroidered/Sewn,100% Linen,Classic,Wordmark,Imported,Spring,Tommy Bahama Group,White,,Clothing & Accessories,Women,Sweaters & Woven Shirts,100
79165864,Hudson University Women's Relaxed Fit Sleeveless Dress,TRUE,Embroidered/Sewn,100% Linen,Classic,Wordmark,Imported,Spring,Tommy Bahama Group,White,,Clothing & Accessories,Women,Dresses,135
79165874,Hudson University Bucket Hat,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Zephyr Graf-X,Maroon/Gold,,Clothing & Accessories,Men,Hats,44
79167228,Hudson University Flex Cap,TRUE,Embroidered/Sewn,83% Acrylic/15% Wool/2% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Adidas,Maroon,79167231,Clothing & Accessories,Men,Hats,25
79180098,Hudson University Women's Relaxed Fit Crewneck Fleece,TRUE,Screen Print,55% Cotton/45% Polyester,Classic,Script Lettering Graphic,Imported,Basic Non-Seasonal,Blue 84,Charcoal,79180099,Clothing & Accessories,Women,Sweatshirts,46
79180110,Hudson University Titans Women's Relaxed Fit Tank Top,TRUE,Screen Print,80% Poly/16% Cotton/4% Spandex,Classic,Mascot,Made in USA,Basic Non-Seasonal,Blue 84,,,Clothing & Accessories,Women,T-Shirts & Tanks,34
79180119,"Hudson University School of Sustainability ""Change The World"" 14 oz. Travel Mug",TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,White,79180120,Gifts & Collectibles,Drinkware,,6.95
79228973,Hudson University Titans Nutcracker Ornament,TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,,79228974,Gifts & Collectibles,Ornaments & Holiday,,18
79228975,Hudson University Drummer Nutcracker,TRUE,Other Embellishment,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,79228976,Gifts & Collectibles,Ornaments & Holiday,,35
79228977,Hudson University Titans Nutcracker Ornament,TRUE,Other Embellishment,,,Mascot,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,79228978,Gifts & Collectibles,Ornaments & Holiday,,18
79277745,Hudson University 1/4 Zip Tri-Blend Pullover,TRUE,Embroidered/Sewn,60% Cotton/30% Poly/10% Rayon,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Varsity Maroon Heather,,Clothing & Accessories,Men,Sweatshirts,70
79277751,Hudson University Women's Tank Top,TRUE,Screen Print,50% Cotton/38% Poly/12% Rayon,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Women,T-Shirts & Tanks,26
79277760,Hudson University Women's Tank Top,TRUE,Screen Print,50% Cotton/38% Poly/12% Rayon,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Varsity Black,79277761,Clothing & Accessories,Women,T-Shirts & Tanks,28
79277765,Hudson University Women's Hooded 1/4 Zip Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Natural,,Clothing & Accessories,Women,Sweatshirts,49.99
79277770,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,50% Polyester/37% Cotton/13% Rayon,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Fall Heather,,Clothing & Accessories,Men,T-Shirts & Tanks,30
79277777,Hudson University Women's Crewneck Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Maroon,,Clothing & Accessories,Women,Sweatshirts,70
79277782,Hudson University Titans Women's Intramural Shorts,TRUE,Screen Print,50% Polyester/37% Cotton/13% Rayon,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Col Maroon,,Clothing & Accessories,Women,Shorts & Pants,28
79277787,Hudson University Women's Spirit Scrunchie,TRUE,Sublimated,90% Polyester/10% Spandex,One Size Fits Most,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,,79277788,Clothing & Accessories,Women,Hats,9
79277789,Hudson University Women's Spirit Scrunchie,TRUE,Sublimated,90% Polyester/10% Spandex,One Size Fits Most,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,79277790,Clothing & Accessories,Women,Hats,9
79319067,"Hudson University Titans 16"" x 15"" Graduation Lawn Sign",TRUE,Screen Print,,,Straight,Made in USA,Graduation,C.D.I. Corporation,,101000000,Gifts & Collectibles,Home Decor,,
79524093,Hudson University Titans .75L Water Bottle,TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Jardine Associates,Maroon,79524113,Gifts & Collectibles,Drinkware,,22
79916682,Hudson University Plush,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,,Gifts & Collectibles,Kids & Baby,,26
80762025,Hudson University Full Zip Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Straight,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,Sweatshirts,50
80973495,Hudson University Crewneck Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Trend/Fashion Graphic,Imported,Fall,Mv Sport Us,,,Clothing & Accessories,Men,Sweatshirts,17.95
80985934,Hudson University Titans Women's Slim Fit Tank Top,TRUE,Screen Print,47% Poly/47% Rayon/6% Spandex,Classic,Mascot,Imported,Fall,League Collegiate Wear,Dusty Rose,80986043,Clothing & Accessories,Women,T-Shirts & Tanks,
81197467,Hudson University .75L Camelbak Bottle,TRUE,Screen Print,,,Official Seal,Imported,Basic Non-Seasonal,Jardine Associates,Clear,81197490,Gifts & Collectibles,Drinkware,,22
81214456,Hudson University Long Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Men,T-Shirts & Tanks,36
81216834,Hudson University Women's Crop Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Crop,Arch over Straight,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Women,T-Shirts & Tanks,28
81217876,Hudson University Jogger Pants,TRUE,Screen Print,56% Cotton/35% Polyester/9% Rayon,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Onyx Heather,,Clothing & Accessories,Men,Shorts & Pants,55
81223666,Hudson University Floral Camp Shirt,TRUE,Embroidered/Sewn,100% Silk,,Wordmark,Imported,Summer,Tommy Bahama Group,Maroon Berry,,Clothing & Accessories,Men,Sweaters & Woven Shirts,145
81270508,C Gold/Maroon Hudson University ULTRABOOST 1.0,TRUE,Other Embellishment,,,SIDELINE,Imported,Fall,Adidas,C Gold/Maroon,,Clothing & Accessories,Accessories,Footwear,180
81288673,Hudson University Titans Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Arch,Imported,Basic Non-Seasonal,Champion Products,Oxford,81288698,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
81442433,Hudson University Titans 2019 Road to The Frozen Four T-Shirt,TRUE,Screen Print,100% Cotton,,Hot Market,Imported,Hockey Hot Market,Blue 84,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,22
81454357,Hudson University Toddlers' Twill Hat,TRUE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,Legacy Apparel,Gold,81454393,Clothing & Accessories,Kids,Youth,20
81454407,Hudson University Titans Youth Trucker Cap,TRUE,Other Embellishment,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,Legacy Apparel,Burgundy,81454421,Clothing & Accessories,Kids,Youth,24
81454441,Hudson University Titans Headband,TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,,81454445,Clothing & Accessories,Women,Accessories,16
81454448,Hudson University Headband,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Black,81454452,Clothing & Accessories,Women,Accessories,16
81454675,Hudson University Titans Big Island Flip-Flop Sandals,TRUE,Screen Print,,Misc.,Wordmark,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,White,,Clothing & Accessories,Accessories,Footwear,24
81455052,Hudson University Belt,TRUE,Sublimated,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,Peter Millar,Black,,Clothing & Accessories,Men,Accessories,98
81455065,Hudson University Socks,TRUE,Other Embellishment,98% Cotton/2% Spandex,,Wordmark,Imported,Basic Non-Seasonal,Twin City Knitting Co.,Maroon,81455099,Clothing & Accessories,Accessories,Footwear,14
81518333,Hudson University Women's 1/2 Zip Top,TRUE,Screen Print,60% Cotton/30% Poly/10% Rayon,Classic,Official Seal,Imported,Basic Non-Seasonal,League Collegiate Wear,Fall Heather,,Clothing & Accessories,Women,Outerwear,52
81537941,White Hudson University Coaches Flex Hat,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Fall,Adidas,White,,Clothing & Accessories,Men,Hats,30
81544184,Hudson University Short Sleeve T-Shirt,TRUE,Screen Print,"Solid-100% Cotton,Grey-Cotton/Poly",,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,30
81546848,Hudson University Women's Slim Fit Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Wordmark,Imported,Fall,League Collegiate Wear,Fall Heather,81546853,Clothing & Accessories,Women,T-Shirts & Tanks,21.99
81565083,Hudson University Titans Hockey Adjustable Cap,TRUE,Embroidered/Sewn,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Zephyr Graf-X,Maroon,81565089,Clothing & Accessories,Men,Hats,25
81565084,Hudson University College of Public Service Adjustable Hat,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Zephyr Graf-X,Black,81565087,Clothing & Accessories,Men,Hats,30
81565308,Hudson University Women's Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Crop,Straight,Imported,Fall,League Collegiate Wear,Ash Grey,,Clothing & Accessories,Women,T-Shirts & Tanks,21.99
81566766,Hudson University Women's Spirit Scrunchie,TRUE,Sublimated,90% Polyester/10% Spandex,One Size Fits Most,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,,81566771,Clothing & Accessories,Women,Hats,9
81566992,Hudson University 1/4 Zip Top,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,True Black,81567031,Clothing & Accessories,Men,Sweatshirts,74
81568112,Hudson University Women's Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Classic,Straight,Imported,Fall,League Collegiate Wear,Moonlight,,Clothing & Accessories,Women,T-Shirts & Tanks,23.99
81570218,Hudson University Women's Camo Short,TRUE,Screen Print,55% Cotton/45% Polyester,Classic,Script Lettering Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Tonal Grey,,Clothing & Accessories,Women,Shorts & Pants,38
81637513,Hudson University Women's Slim Fit Hooded Pullover Sweatshirt,TRUE,Screen Print,50% Polyester/43% Cotton/7% Rayon,Classic,Script Lettering Graphic,Imported,Fall,League Collegiate Wear,Varsity White Heather,,Clothing & Accessories,Women,Sweatshirts,62
81697271,Hudson University Women's 1/4 Zip,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Oatmeal,,Clothing & Accessories,Women,Outerwear,64
82032179,Hudson University Women's Crop Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,Crop,Mascot,Imported,Basic Non-Seasonal,Blue 84,Maroon,,Clothing & Accessories,Women,Sweatshirts,48
82228358,"Hudson University 50"" x 60"" Frosty Fleece Blanket",TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,82228360,Gifts & Collectibles,Tailgate & Spirit,,36
82228603,Hudson University 10' x 10' Pagoda Tent,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,,82228608,Gifts & Collectibles,Tailgate & Spirit,,375
82228699,Hudson University Women's Clear Crossbody Bag,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Logo Brands,Clear,82228701,Clothing & Accessories,Accessories,Backpacks & Bags,18
82228747,Hudson University 16-Can Cooler Tote,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Logo Brands,,82228749,Gifts & Collectibles,Tailgate & Spirit,,24
