order_id,outlet,date
84641,Target,2015-07-08 00:00:00
84642,Academy Sports,2015-07-09 00:00:00
84643,K-Mart,2015-07-10 00:00:00
84644,Target,2015-07-10 00:00:00
84645,Walmart,2015-07-10 00:00:00
84646,Dick 's Sproting Goods,2015-07-11 00:00:00
84647,Sam 's Club,2015-07-11 00:00:00
84648,Academy Sports,2015-07-12 00:00:00
84649,Costco,2015-07-12 00:00:00
84650,K-Mart,2015-07-12 00:00:00
84651,Walmart,2015-07-12 00:00:00
84652,Target,2015-07-13 00:00:00
84653,Academy Sports,2015-07-14 00:00:00
84654,Big 5,2015-07-14 00:00:00
84655,K-Mart,2015-07-14 00:00:00
84656,Sam 's Club,2015-07-14 00:00:00
84657,Dick 's Sproting Goods,2015-07-15 00:00:00
84658,Target,2015-07-15 00:00:00
84659,Academy Sports,2015-07-16 00:00:00
84660,Costco,2015-07-16 00:00:00
84661,Big 5,2015-07-17 00:00:00
84662,Target,2015-07-17 00:00:00
84663,Walmart,2015-07-17 00:00:00
84664,Sam 's Club,2015-07-18 00:00:00
84665,Big 5,2015-07-19 00:00:00
84666,Costco,2015-07-19 00:00:00
84667,K-Mart,2015-07-20 00:00:00
84668,Sam 's Club,2015-07-20 00:00:00
84669,Target,2015-07-20 00:00:00
84670,Walmart,2015-07-20 00:00:00
84671,Academy Sports,2015-07-21 00:00:00
84672,Big 5,2015-07-21 00:00:00
84673,Dick 's Sproting Goods,2015-07-22 00:00:00
84674,Sam 's Club,2015-07-22 00:00:00
84675,Target,2015-07-22 00:00:00
84676,Walmart,2015-07-22 00:00:00
84677,Academy Sports,2015-07-23 00:00:00
84678,Big 5,2015-07-24 00:00:00
84679,Dick 's Sproting Goods,2015-07-24 00:00:00
84680,K-Mart,2015-07-24 00:00:00
84681,Target,2015-07-24 00:00:00
84682,Academy Sports,2015-07-25 00:00:00
84683,Costco,2015-07-25 00:00:00
84684,Walmart,2015-07-25 00:00:00
84685,Dick 's Sproting Goods,2015-07-26 00:00:00
84686,K-Mart,2015-07-26 00:00:00
84687,Sam 's Club,2015-07-26 00:00:00
84688,Academy Sports,2015-07-28 00:00:00
84689,Costco,2015-07-28 00:00:00
84690,Target,2015-07-28 00:00:00
84691,Sam 's Club,2015-07-29 00:00:00
84692,Academy Sports,2015-07-30 00:00:00
84693,Big 5,2015-07-30 00:00:00
84694,Costco,2015-07-30 00:00:00
84695,Dick 's Sproting Goods,2015-07-30 00:00:00
84696,K-Mart,2015-07-30 00:00:00
84697,Target,2015-07-30 00:00:00
84698,Walmart,2015-07-31 00:00:00
84699,Academy Sports,2015-08-01 00:00:00
84700,Costco,2015-08-01 00:00:00
84701,Dick 's Sproting Goods,2015-08-01 00:00:00
84702,K-Mart,2015-08-02 00:00:00
84703,Target,2015-08-02 00:00:00
84704,Walmart,2015-08-02 00:00:00
84705,Costco,2015-08-03 00:00:00
84706,Sam 's Club,2015-08-03 00:00:00
84707,Academy Sports,2015-08-04 00:00:00
84708,Big 5,2015-08-04 00:00:00
84709,K-Mart,2015-08-04 00:00:00
84710,Costco,2015-08-05 00:00:00
84711,Sam 's Club,2015-08-05 00:00:00
84712,Target,2015-08-05 00:00:00
84713,Dick 's Sproting Goods,2015-08-06 00:00:00
84714,Academy Sports,2015-08-07 00:00:00
84715,Big 5,2015-08-07 00:00:00
84716,Walmart,2015-08-07 00:00:00
84717,Costco,2015-08-08 00:00:00
84718,Dick 's Sproting Goods,2015-08-08 00:00:00
84719,Big 5,2015-08-09 00:00:00
84720,K-Mart,2015-08-09 00:00:00
84721,Sam 's Club,2015-08-09 00:00:00
84722,Target,2015-08-09 00:00:00
84723,Costco,2015-08-10 00:00:00
84724,Academy Sports,2015-08-11 00:00:00
84725,K-Mart,2015-08-11 00:00:00
84726,Walmart,2015-08-11 00:00:00
84727,Dick 's Sproting Goods,2015-08-12 00:00:00
84728,K-Mart,2015-08-13 00:00:00
84729,Walmart,2015-08-13 00:00:00
84730,Big 5,2015-08-14 00:00:00
84731,Target,2015-08-14 00:00:00
84732,Academy Sports,2015-08-15 00:00:00
84733,Costco,2015-08-15 00:00:00
84734,Dick 's Sproting Goods,2015-08-15 00:00:00
84735,Sam 's Club,2015-08-16 00:00:00
84736,Big 5,2015-08-17 00:00:00
84737,Academy Sports,2015-08-18 00:00:00
84738,Costco,2015-08-18 00:00:00
84739,Sam 's Club,2015-08-18 00:00:00
84740,Target,2015-08-18 00:00:00
84741,Walmart,2015-08-19 00:00:00
84742,Academy Sports,2015-08-20 00:00:00
84743,Costco,2015-08-20 00:00:00
84744,Dick 's Sproting Goods,2015-08-20 00:00:00
84745,Big 5,2015-08-21 00:00:00
84746,Walmart,2015-08-21 00:00:00
84747,Academy Sports,2015-08-22 00:00:00
84748,Costco,2015-08-22 00:00:00
84749,Dick 's Sproting Goods,2015-08-22 00:00:00
84750,K-Mart,2015-08-22 00:00:00
84751,Target,2015-08-22 00:00:00
84752,Sam 's Club,2015-08-23 00:00:00
84753,Walmart,2015-08-23 00:00:00
84754,Costco,2015-08-24 00:00:00
84755,Dick 's Sproting Goods,2015-08-24 00:00:00
84756,K-Mart,2015-08-24 00:00:00
84757,Target,2015-08-24 00:00:00
84758,Big 5,2015-08-25 00:00:00
84759,K-Mart,2015-08-26 00:00:00
84760,Target,2015-08-26 00:00:00
84761,Academy Sports,2015-08-27 00:00:00
84762,Walmart,2015-08-27 00:00:00
84763,Sam 's Club,2015-08-28 00:00:00
84764,Target,2015-08-28 00:00:00
84765,Big 5,2015-08-29 00:00:00
84766,K-Mart,2015-08-29 00:00:00
84767,Walmart,2015-08-29 00:00:00
84768,Costco,2015-08-30 00:00:00
84769,Dick 's Sproting Goods,2015-08-30 00:00:00
84770,Sam 's Club,2015-08-30 00:00:00
84771,Academy Sports,2015-08-31 00:00:00
84772,Big 5,2015-08-31 00:00:00
84773,K-Mart,2015-08-31 00:00:00
84774,Sam 's Club,2015-09-01 00:00:00
84775,Walmart,2015-09-01 00:00:00
84776,Academy Sports,2015-09-02 00:00:00
84777,Dick 's Sproting Goods,2015-09-02 00:00:00
84778,Target,2015-09-02 00:00:00
84779,K-Mart,2015-09-03 00:00:00
84780,Academy Sports,2015-09-04 00:00:00
84781,Dick 's Sproting Goods,2015-09-04 00:00:00
84782,Walmart,2015-09-04 00:00:00
84783,Big 5,2015-09-05 00:00:00
84784,Costco,2015-09-05 00:00:00
84785,K-Mart,2015-09-05 00:00:00
84786,Academy Sports,2015-09-06 00:00:00
84787,Dick 's Sproting Goods,2015-09-06 00:00:00
84788,Sam 's Club,2015-09-06 00:00:00
84789,Costco,2015-09-07 00:00:00
84790,K-Mart,2015-09-07 00:00:00
84791,Target,2015-09-07 00:00:00
84792,Big 5,2015-09-08 00:00:00
84793,Dick 's Sproting Goods,2015-09-09 00:00:00
84794,Sam 's Club,2015-09-09 00:00:00
84795,Target,2015-09-09 00:00:00
84796,Costco,2015-09-10 00:00:00
84797,K-Mart,2015-09-10 00:00:00
84798,Big 5,2015-09-11 00:00:00
84799,Sam 's Club,2015-09-11 00:00:00
84800,Academy Sports,2015-09-12 00:00:00
84801,Dick 's Sproting Goods,2015-09-12 00:00:00
84802,Target,2015-09-12 00:00:00
84803,Big 5,2015-09-13 00:00:00
84804,Walmart,2015-09-13 00:00:00
84805,Academy Sports,2015-09-14 00:00:00
84806,Big 5,2015-09-15 00:00:00
84807,Costco,2015-09-15 00:00:00
84808,K-Mart,2015-09-15 00:00:00
84809,Academy Sports,2015-09-16 00:00:00
84810,Target,2015-09-16 00:00:00
84811,Big 5,2015-09-17 00:00:00
84812,K-Mart,2015-09-17 00:00:00
84813,Sam 's Club,2015-09-17 00:00:00
84814,Walmart,2015-09-17 00:00:00
84815,Academy Sports,2015-09-18 00:00:00
84816,Costco,2015-09-18 00:00:00
84817,Dick 's Sproting Goods,2015-09-18 00:00:00
84818,Target,2015-09-18 00:00:00
84819,Sam 's Club,2015-09-19 00:00:00
84820,K-Mart,2015-09-20 00:00:00
84821,Target,2015-09-20 00:00:00
84822,Walmart,2015-09-20 00:00:00
84823,Big 5,2015-09-21 00:00:00
84824,Academy Sports,2015-09-22 00:00:00
84825,Costco,2015-09-22 00:00:00
84826,K-Mart,2015-09-22 00:00:00
84827,Sam 's Club,2015-09-22 00:00:00
84828,Walmart,2015-09-22 00:00:00
84829,Big 5,2015-09-23 00:00:00
84830,Target,2015-09-23 00:00:00
84831,Costco,2015-09-24 00:00:00
84832,Sam 's Club,2015-09-24 00:00:00
84833,Academy Sports,2015-09-25 00:00:00
84834,K-Mart,2015-09-25 00:00:00
84835,Target,2015-09-25 00:00:00
84836,Costco,2015-09-26 00:00:00
84837,Sam 's Club,2015-09-26 00:00:00
84838,Walmart,2015-09-26 00:00:00
84839,K-Mart,2015-09-27 00:00:00
84840,Big 5,2015-09-28 00:00:00
84841,Costco,2015-09-28 00:00:00
84842,Target,2015-09-28 00:00:00
84843,Dick 's Sproting Goods,2015-09-29 00:00:00
84844,Sam 's Club,2015-09-29 00:00:00
84845,K-Mart,2015-10-01 00:00:00
84846,Walmart,2015-10-01 00:00:00
84847,Target,2015-10-02 00:00:00
84848,Academy Sports,2015-10-03 00:00:00
84849,Dick 's Sproting Goods,2015-10-03 00:00:00
84850,K-Mart,2015-10-03 00:00:00
84851,Sam 's Club,2015-10-03 00:00:00
84852,Target,2015-10-04 00:00:00
84853,Academy Sports,2015-10-05 00:00:00
84854,Dick 's Sproting Goods,2015-10-05 00:00:00
84855,Big 5,2015-10-06 00:00:00
84856,K-Mart,2015-10-06 00:00:00
84857,Sam 's Club,2015-10-06 00:00:00
84858,Walmart,2015-10-06 00:00:00
84859,Academy Sports,2015-10-07 00:00:00
84860,Big 5,2015-10-08 00:00:00
84861,Costco,2015-10-08 00:00:00
84862,Sam 's Club,2015-10-08 00:00:00
84863,Target,2015-10-08 00:00:00
84864,Walmart,2015-10-08 00:00:00
84865,K-Mart,2015-10-09 00:00:00
84866,Academy Sports,2015-10-10 00:00:00
84867,Big 5,2015-10-10 00:00:00
84868,Costco,2015-10-10 00:00:00
84869,Sam 's Club,2015-10-10 00:00:00
84870,Walmart,2015-10-10 00:00:00
84871,Dick 's Sproting Goods,2015-10-11 00:00:00
84872,Target,2015-10-11 00:00:00
84873,Academy Sports,2015-10-12 00:00:00
84874,Big 5,2015-10-12 00:00:00
84875,Walmart,2015-10-12 00:00:00
84876,Dick 's Sproting Goods,2015-10-13 00:00:00
84877,K-Mart,2015-10-13 00:00:00
84878,Sam 's Club,2015-10-13 00:00:00
84879,Target,2015-10-13 00:00:00
84880,Costco,2015-10-14 00:00:00
84881,Academy Sports,2015-10-15 00:00:00
84882,Dick 's Sproting Goods,2015-10-15 00:00:00
84883,Target,2015-10-15 00:00:00
84884,Walmart,2015-10-15 00:00:00
84885,Academy Sports,2015-10-17 00:00:00
84886,Big 5,2015-10-17 00:00:00
84887,Dick 's Sproting Goods,2015-10-18 00:00:00
84888,Sam 's Club,2015-10-18 00:00:00
84889,Target,2015-10-18 00:00:00
84890,Academy Sports,2015-10-19 00:00:00
84891,Costco,2015-10-19 00:00:00
84892,K-Mart,2015-10-19 00:00:00
84893,Walmart,2015-10-19 00:00:00
84894,Big 5,2015-10-20 00:00:00
84895,Dick 's Sproting Goods,2015-10-20 00:00:00
84896,Target,2015-10-20 00:00:00
84897,Academy Sports,2015-10-21 00:00:00
84898,Costco,2015-10-21 00:00:00
84899,K-Mart,2015-10-21 00:00:00
84900,Sam 's Club,2015-10-21 00:00:00
84901,Dick 's Sproting Goods,2015-10-22 00:00:00
84902,Walmart,2015-10-22 00:00:00
84903,Big 5,2015-10-23 00:00:00
84904,K-Mart,2015-10-23 00:00:00
84905,Academy Sports,2015-10-24 00:00:00
84906,Costco,2015-10-24 00:00:00
84907,Dick 's Sproting Goods,2015-10-24 00:00:00
84908,Target,2015-10-24 00:00:00
84909,Walmart,2015-10-24 00:00:00
84910,Academy Sports,2015-10-26 00:00:00
84911,K-Mart,2015-10-26 00:00:00
84912,Sam 's Club,2015-10-26 00:00:00
84913,Target,2015-10-26 00:00:00
84914,Dick 's Sproting Goods,2015-10-27 00:00:00
84915,Academy Sports,2015-10-28 00:00:00
84916,K-Mart,2015-10-28 00:00:00
84917,Sam 's Club,2015-10-28 00:00:00
84918,Target,2015-10-29 00:00:00
84919,K-Mart,2015-10-30 00:00:00
84920,Sam 's Club,2015-10-30 00:00:00
84921,Academy Sports,2015-10-31 00:00:00
84922,Big 5,2015-10-31 00:00:00
84923,Target,2015-11-01 00:00:00
84924,Walmart,2015-11-01 00:00:00
84925,Sam 's Club,2015-11-02 00:00:00
84926,Costco,2015-11-03 00:00:00
84927,Big 5,2015-11-04 00:00:00
84928,K-Mart,2015-11-04 00:00:00
84929,Academy Sports,2015-11-05 00:00:00
84930,Costco,2015-11-05 00:00:00
84931,Sam 's Club,2015-11-05 00:00:00
84932,Dick 's Sproting Goods,2015-11-06 00:00:00
84933,Walmart,2015-11-06 00:00:00
84934,Academy Sports,2015-11-07 00:00:00
84935,Big 5,2015-11-08 00:00:00
84936,Costco,2015-11-08 00:00:00
84937,Dick 's Sproting Goods,2015-11-08 00:00:00
84938,K-Mart,2015-11-08 00:00:00
84939,Target,2015-11-08 00:00:00
84940,Academy Sports,2015-11-09 00:00:00
84941,Sam 's Club,2015-11-09 00:00:00
84942,Walmart,2015-11-09 00:00:00
84943,Big 5,2015-11-10 00:00:00
84944,Costco,2015-11-10 00:00:00
84945,Dick 's Sproting Goods,2015-11-10 00:00:00
84946,K-Mart,2015-11-11 00:00:00
84947,Academy Sports,2015-11-12 00:00:00
84948,Big 5,2015-11-13 00:00:00
84949,Dick 's Sproting Goods,2015-11-13 00:00:00
84950,K-Mart,2015-11-13 00:00:00
84951,Sam 's Club,2015-11-13 00:00:00
84952,Target,2015-11-13 00:00:00
84953,Costco,2015-11-14 00:00:00
84954,Big 5,2015-11-15 00:00:00
84955,K-Mart,2015-11-15 00:00:00
84956,Sam 's Club,2015-11-15 00:00:00
84957,Walmart,2015-11-15 00:00:00
84958,Academy Sports,2015-11-16 00:00:00
84959,Target,2015-11-16 00:00:00
84960,Dick 's Sproting Goods,2015-11-17 00:00:00
84961,Academy Sports,2015-11-18 00:00:00
84962,Big 5,2015-11-18 00:00:00
84963,Costco,2015-11-18 00:00:00
84964,K-Mart,2015-11-18 00:00:00
84965,Target,2015-11-19 00:00:00
84966,Academy Sports,2015-11-20 00:00:00
84967,K-Mart,2015-11-20 00:00:00
84968,Walmart,2015-11-20 00:00:00
84969,Costco,2015-11-21 00:00:00
84970,Dick 's Sproting Goods,2015-11-21 00:00:00
84971,Sam 's Club,2015-11-21 00:00:00
84972,Target,2015-11-22 00:00:00
84973,Walmart,2015-11-22 00:00:00
84974,Big 5,2015-11-23 00:00:00
84975,K-Mart,2015-11-23 00:00:00
84976,Costco,2015-11-24 00:00:00
84977,Sam 's Club,2015-11-24 00:00:00
84978,Walmart,2015-11-24 00:00:00
84979,Big 5,2015-11-25 00:00:00
84980,Dick 's Sproting Goods,2015-11-26 00:00:00
84981,Sam 's Club,2015-11-26 00:00:00
84982,Target,2015-11-26 00:00:00
84983,Academy Sports,2015-11-27 00:00:00
84984,K-Mart,2015-11-27 00:00:00
84985,Walmart,2015-11-28 00:00:00
84986,Dick 's Sproting Goods,2015-11-29 00:00:00
84987,K-Mart,2015-11-29 00:00:00
84988,Target,2015-11-29 00:00:00
84989,Academy Sports,2015-11-30 00:00:00
84990,Big 5,2015-11-30 00:00:00
84991,Costco,2015-11-30 00:00:00
84992,Walmart,2015-11-30 00:00:00
84993,Sam 's Club,2015-12-01 00:00:00
84994,Costco,2015-12-02 00:00:00
84995,Dick 's Sproting Goods,2015-12-02 00:00:00
84996,K-Mart,2015-12-02 00:00:00
84997,Target,2015-12-02 00:00:00
84998,Walmart,2015-12-02 00:00:00
84999,Academy Sports,2015-12-05 00:00:00
85000,Costco,2015-12-05 00:00:00
85001,K-Mart,2015-12-05 00:00:00
85002,Sam 's Club,2015-12-05 00:00:00
85003,Target,2015-12-05 00:00:00
85004,Big 5,2015-12-07 00:00:00
85005,Dick 's Sproting Goods,2015-12-07 00:00:00
85006,K-Mart,2015-12-07 00:00:00
85007,Target,2015-12-07 00:00:00
85008,Walmart,2015-12-07 00:00:00
85009,Academy Sports,2015-12-08 00:00:00
85010,Costco,2015-12-08 00:00:00
85011,Big 5,2015-12-09 00:00:00
85012,K-Mart,2015-12-09 00:00:00
85013,Target,2015-12-09 00:00:00
85014,Costco,2015-12-10 00:00:00
85015,Dick 's Sproting Goods,2015-12-10 00:00:00
85016,K-Mart,2015-12-11 00:00:00
85017,Sam 's Club,2015-12-11 00:00:00
85018,Walmart,2015-12-11 00:00:00
85019,Academy Sports,2015-12-12 00:00:00
85020,Big 5,2015-12-12 00:00:00
85021,Costco,2015-12-13 00:00:00
85022,Dick 's Sproting Goods,2015-12-13 00:00:00
85023,Sam 's Club,2015-12-13 00:00:00
85024,Target,2015-12-13 00:00:00
85025,Academy Sports,2015-12-14 00:00:00
85026,K-Mart,2015-12-15 00:00:00
85027,Sam 's Club,2015-12-15 00:00:00
85028,Walmart,2015-12-15 00:00:00
85029,Big 5,2015-12-16 00:00:00
85030,Academy Sports,2015-12-17 00:00:00
85031,Costco,2015-12-17 00:00:00
85032,Dick 's Sproting Goods,2015-12-17 00:00:00
85033,K-Mart,2015-12-17 00:00:00
85034,Target,2015-12-18 00:00:00
85035,Walmart,2015-12-18 00:00:00
85036,Academy Sports,2015-12-19 00:00:00
85037,Dick 's Sproting Goods,2015-12-19 00:00:00
85038,K-Mart,2015-12-19 00:00:00
85039,Sam 's Club,2015-12-19 00:00:00
85040,Big 5,2015-12-20 00:00:00
85041,Costco,2015-12-20 00:00:00
85042,Walmart,2015-12-20 00:00:00
85043,Academy Sports,2015-12-21 00:00:00
85044,K-Mart,2015-12-21 00:00:00
85045,Target,2015-12-21 00:00:00
85046,Big 5,2015-12-22 00:00:00
85047,Sam 's Club,2015-12-23 00:00:00
85048,Target,2015-12-24 00:00:00
85049,Academy Sports,2015-12-25 00:00:00
85050,K-Mart,2015-12-25 00:00:00
85051,Walmart,2015-12-25 00:00:00
85052,Walmart,2015-12-27 00:00:00
85053,Academy Sports,2015-12-28 00:00:00
85054,Costco,2015-12-28 00:00:00
85055,Sam 's Club,2015-12-28 00:00:00
85056,Dick 's Sproting Goods,2015-12-29 00:00:00
85057,Target,2015-12-29 00:00:00
85058,Walmart,2015-12-29 00:00:00
85059,K-Mart,2015-12-30 00:00:00
85060,Sam 's Club,2015-12-30 00:00:00
85061,Big 5,2015-12-31 00:00:00
85062,Costco,2015-12-31 00:00:00
85063,Dick 's Sproting Goods,2015-12-31 00:00:00
85064,K-Mart,2016-01-01 00:00:00
85065,Walmart,2016-01-01 00:00:00
85066,Academy Sports,2016-01-02 00:00:00
85067,Dick 's Sproting Goods,2016-01-02 00:00:00
85068,Big 5,2016-01-03 00:00:00
85069,Costco,2016-01-03 00:00:00
85070,Sam 's Club,2016-01-03 00:00:00
85071,Target,2016-01-03 00:00:00
85072,K-Mart,2016-01-04 00:00:00
85073,Academy Sports,2016-01-05 00:00:00
85074,Big 5,2016-01-05 00:00:00
85075,Costco,2016-01-05 00:00:00
85076,Target,2016-01-06 00:00:00
85077,K-Mart,2016-01-08 00:00:00
85078,Sam 's Club,2016-01-08 00:00:00
85079,Target,2016-01-08 00:00:00
85080,Big 5,2016-01-10 00:00:00
85081,Dick 's Sproting Goods,2016-01-10 00:00:00
85082,Sam 's Club,2016-01-10 00:00:00
85083,Walmart,2016-01-10 00:00:00
85084,Costco,2016-01-11 00:00:00
85085,Target,2016-01-11 00:00:00
85086,Academy Sports,2016-01-12 00:00:00
85087,Walmart,2016-01-12 00:00:00
85088,Dick 's Sproting Goods,2016-01-13 00:00:00
85089,Academy Sports,2016-01-15 00:00:00
85090,K-Mart,2016-01-17 00:00:00
85091,Academy Sports,2016-01-18 00:00:00
85092,Big 5,2016-01-18 00:00:00
85093,Walmart,2016-01-18 00:00:00
85094,Costco,2016-01-19 00:00:00
85095,K-Mart,2016-01-19 00:00:00
85096,Sam 's Club,2016-01-19 00:00:00
85097,Walmart,2016-01-20 00:00:00
85098,Academy Sports,2016-01-21 00:00:00
85099,Dick 's Sproting Goods,2016-01-22 00:00:00
85100,Sam 's Club,2016-01-22 00:00:00
85101,Walmart,2016-01-22 00:00:00
85102,Big 5,2016-01-23 00:00:00
85103,Costco,2016-01-23 00:00:00
85104,K-Mart,2016-01-23 00:00:00
85105,Target,2016-01-23 00:00:00
85106,Academy Sports,2016-01-24 00:00:00
85107,Costco,2016-01-25 00:00:00
85108,Sam 's Club,2016-01-25 00:00:00
85109,Academy Sports,2016-01-26 00:00:00
85110,K-Mart,2016-01-26 00:00:00
85111,Target,2016-01-26 00:00:00
85112,Costco,2016-01-28 00:00:00
85113,Dick 's Sproting Goods,2016-01-28 00:00:00
85114,K-Mart,2016-01-28 00:00:00
85115,Target,2016-01-28 00:00:00
85116,Big 5,2016-01-30 00:00:00
85117,Costco,2016-01-30 00:00:00
85118,Sam 's Club,2016-01-31 00:00:00
85119,K-Mart,2016-02-01 00:00:00
85120,Dick 's Sproting Goods,2016-02-02 00:00:00
85121,Target,2016-02-02 00:00:00
85122,K-Mart,2016-02-03 00:00:00
85123,Costco,2016-02-04 00:00:00
85124,Sam 's Club,2016-02-04 00:00:00
85125,Big 5,2016-02-05 00:00:00
85126,Target,2016-02-05 00:00:00
85127,Costco,2016-02-06 00:00:00
85128,Dick 's Sproting Goods,2016-02-06 00:00:00
85129,Walmart,2016-02-06 00:00:00
85130,Sam 's Club,2016-02-07 00:00:00
85131,Big 5,2016-02-08 00:00:00
85132,K-Mart,2016-02-08 00:00:00
85133,Academy Sports,2016-02-09 00:00:00
85134,Sam 's Club,2016-02-09 00:00:00
85135,Target,2016-02-09 00:00:00
85136,Dick 's Sproting Goods,2016-02-10 00:00:00
85137,K-Mart,2016-02-10 00:00:00
85138,Walmart,2016-02-10 00:00:00
85139,Academy Sports,2016-02-11 00:00:00
85140,Big 5,2016-02-11 00:00:00
85141,Sam 's Club,2016-02-11 00:00:00
85142,Academy Sports,2016-02-13 00:00:00
85143,Sam 's Club,2016-02-13 00:00:00
85144,Walmart,2016-02-13 00:00:00
85145,Big 5,2016-02-14 00:00:00
85146,Costco,2016-02-14 00:00:00
85147,Target,2016-02-14 00:00:00
85148,Sam 's Club,2016-02-15 00:00:00
85149,Walmart,2016-02-15 00:00:00
85150,Academy Sports,2016-02-16 00:00:00
85151,Costco,2016-02-16 00:00:00
85152,Dick 's Sproting Goods,2016-02-16 00:00:00
85153,Dick 's Sproting Goods,2016-02-18 00:00:00
85154,Target,2016-02-19 00:00:00
85155,Academy Sports,2016-02-20 00:00:00
85156,Dick 's Sproting Goods,2016-02-20 00:00:00
85157,K-Mart,2016-02-20 00:00:00
85158,Walmart,2016-02-20 00:00:00
85159,Costco,2016-02-21 00:00:00
85160,Academy Sports,2016-02-22 00:00:00
85161,Sam 's Club,2016-02-22 00:00:00
85162,Target,2016-02-22 00:00:00
85163,Walmart,2016-02-22 00:00:00
85164,K-Mart,2016-02-23 00:00:00
85165,Academy Sports,2016-02-24 00:00:00
85166,Big 5,2016-02-24 00:00:00
85167,Target,2016-02-24 00:00:00
85168,Costco,2016-02-25 00:00:00
85169,Sam 's Club,2016-02-25 00:00:00
85170,K-Mart,2016-02-26 00:00:00
85171,Target,2016-02-26 00:00:00
85172,Academy Sports,2016-02-27 00:00:00
85173,Costco,2016-02-27 00:00:00
85174,Big 5,2016-02-28 00:00:00
85175,K-Mart,2016-02-28 00:00:00
85176,Walmart,2016-02-28 00:00:00
85177,Academy Sports,2016-02-29 00:00:00
85178,Sam 's Club,2016-03-01 00:00:00
85179,Target,2016-03-01 00:00:00
85180,Dick 's Sproting Goods,2016-03-02 00:00:00
85181,Academy Sports,2016-03-03 00:00:00
85182,Big 5,2016-03-03 00:00:00
85183,K-Mart,2016-03-03 00:00:00
85184,Sam 's Club,2016-03-03 00:00:00
85185,Walmart,2016-03-03 00:00:00
85186,Costco,2016-03-04 00:00:00
85187,Dick 's Sproting Goods,2016-03-04 00:00:00
85188,Target,2016-03-04 00:00:00
85189,K-Mart,2016-03-05 00:00:00
85190,Walmart,2016-03-05 00:00:00
85191,Academy Sports,2016-03-06 00:00:00
85192,Big 5,2016-03-06 00:00:00
85193,Sam 's Club,2016-03-08 00:00:00
85194,Academy Sports,2016-03-09 00:00:00
85195,Big 5,2016-03-09 00:00:00
85196,Dick 's Sproting Goods,2016-03-09 00:00:00
85197,K-Mart,2016-03-10 00:00:00
85198,Target,2016-03-10 00:00:00
85199,Walmart,2016-03-10 00:00:00
85200,Academy Sports,2016-03-11 00:00:00
85201,Sam 's Club,2016-03-11 00:00:00
85202,Costco,2016-03-12 00:00:00
85203,K-Mart,2016-03-12 00:00:00
85204,Walmart,2016-03-12 00:00:00
85205,Big 5,2016-03-13 00:00:00
85206,Sam 's Club,2016-03-13 00:00:00
85207,Target,2016-03-14 00:00:00
85208,Costco,2016-03-15 00:00:00
85209,Dick 's Sproting Goods,2016-03-15 00:00:00
85210,K-Mart,2016-03-15 00:00:00
85211,Sam 's Club,2016-03-15 00:00:00
85212,Walmart,2016-03-16 00:00:00
85213,Academy Sports,2016-03-17 00:00:00
85214,Dick 's Sproting Goods,2016-03-17 00:00:00
85215,Big 5,2016-03-18 00:00:00
85216,K-Mart,2016-03-18 00:00:00
85217,Sam 's Club,2016-03-18 00:00:00
85218,Target,2016-03-18 00:00:00
85219,Dick 's Sproting Goods,2016-03-19 00:00:00
85220,Academy Sports,2016-03-20 00:00:00
85221,Costco,2016-03-20 00:00:00
85222,Sam 's Club,2016-03-20 00:00:00
85223,Target,2016-03-20 00:00:00
85224,Walmart,2016-03-20 00:00:00
85225,K-Mart,2016-03-21 00:00:00
85226,Academy Sports,2016-03-22 00:00:00
85227,Big 5,2016-03-22 00:00:00
85228,Dick 's Sproting Goods,2016-03-22 00:00:00
85229,Costco,2016-03-23 00:00:00
85230,Sam 's Club,2016-03-23 00:00:00
85231,Target,2016-03-23 00:00:00
85232,Walmart,2016-03-23 00:00:00
85233,Academy Sports,2016-03-24 00:00:00
85234,Dick 's Sproting Goods,2016-03-24 00:00:00
85235,Big 5,2016-03-25 00:00:00
85236,Costco,2016-03-25 00:00:00
85237,K-Mart,2016-03-25 00:00:00
85238,Big 5,2016-03-27 00:00:00
85239,Costco,2016-03-27 00:00:00
85240,Dick 's Sproting Goods,2016-03-27 00:00:00
85241,K-Mart,2016-03-27 00:00:00
85242,Target,2016-03-28 00:00:00
85243,Walmart,2016-03-28 00:00:00
85244,Costco,2016-03-29 00:00:00
85245,K-Mart,2016-03-29 00:00:00
